delicious,fresh,fragrant,soft,inexpensive,good_atmosphere,good_service,affordable,good_quality,good_manner,warm,tasty,authentic,enjoyable,clean,attentive,lovely,beautiful,adorable,worth,recommended,reasonable_price,nice_looking,not_tasty,not_fresh,not_fragrant,tough,expensive,terrible_atmosphere,bad_service,bad_quality,dirty,inattentive,unlovely,ugly,not_cute,not_worth,not_recommend
0.6495837865910274,0.1391965256980773,0.46398841899359106,0.20879478854711597,0.0,0.1391965256980773,0.023199420949679552,0.0,0.0,0.0,0.2551936304464751,0.0,0.0,0.0,0.0,0.23199420949679553,0.20879478854711597,0.3015924723458342,0.0,0.16239594664775686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7358046280801891,0.047471266327754134,0.30856323113040185,0.33229886429427896,0.0,0.2136206984748936,0.2136206984748936,0.0,0.047471266327754134,0.023735633163877067,0.09494253265550827,0.023735633163877067,0.023735633163877067,0.023735633163877067,0.023735633163877067,0.18988506531101654,0.0712068994916312,0.18988506531101654,0.0,0.26109196480264774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5261522196019802,0.15032920560056579,0.30065841120113157,0.07516460280028289,0.0,0.30065841120113157,0.2630761098009901,0.0,0.0,0.037582301400141446,0.037582301400141446,0.0,0.0,0.18791150700070722,0.0,0.338240712601273,0.37582301400141443,0.18791150700070722,0.0,0.338240712601273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037582301400141446,0.0,0.0,0.0,0.0
0.6719131406833958,0.03359565703416979,0.26876525627335834,0.20157394220501876,0.06719131406833959,0.3695522273758677,0.10078697110250938,0.0,0.0,0.0,0.06719131406833959,0.0,0.0,0.06719131406833959,0.0,0.23516959923918854,0.3023609133075281,0.23516959923918854,0.0,0.26876525627335834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8004165582161995,0.10327955589886445,0.23237900077244503,0.28401877872187725,0.025819888974716113,0.1807392228230128,0.2065591117977289,0.0,0.025819888974716113,0.025819888974716113,0.0,0.0,0.0,0.025819888974716113,0.025819888974716113,0.25819888974716115,0.1807392228230128,0.10327955589886445,0.0,0.15491933384829668,0.0,0.0,0.0,0.025819888974716113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025819888974716113,0.0,0.0,0.0,0.0
0.41052640463262835,0.0,0.15394740173723562,0.051315800579078544,0.051315800579078544,0.7184212081070996,0.20526320231631418,0.0,0.0,0.0,0.0,0.0,0.0,0.025657900289539272,0.0,0.12828950144769635,0.1796053020267749,0.2565790028953927,0.0,0.3592106040535498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5843170403487149,0.19477234678290495,0.2726812854960669,0.07790893871316198,0.0,0.46745363227897185,0.31163575485264794,0.0,0.0,0.0,0.11686340806974296,0.0,0.03895446935658099,0.0,0.0,0.23372681613948593,0.2726812854960669,0.15581787742632397,0.0,0.23372681613948593,0.0,0.03895446935658099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6566107861974994,0.10943513103291655,0.2188702620658331,0.054717565516458275,0.054717565516458275,0.10943513103291655,0.16415269654937484,0.0,0.10943513103291655,0.0,0.054717565516458275,0.0,0.0,0.054717565516458275,0.0,0.2188702620658331,0.601893220681041,0.16415269654937484,0.0,0.054717565516458275,0.0,0.054717565516458275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054717565516458275,0.0,0.0,0.0,0.0
0.6743680760043984,0.4246021219286953,0.12488297703785155,0.14985957244542186,0.04995319081514062,0.04995319081514062,0.1998127632605625,0.0,0.04995319081514062,0.0,0.02497659540757031,0.0,0.0,0.12488297703785155,0.02497659540757031,0.4246021219286953,0.02497659540757031,0.17483616785299216,0.02497659540757031,0.1998127632605625,0.0,0.0,0.02497659540757031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09990638163028125,0.0,0.0,0.0,0.0
0.24618298195866545,0.24618298195866545,0.1846372364689991,0.12309149097933272,0.0,0.1846372364689991,0.1846372364689991,0.0,0.06154574548966636,0.0,0.06154574548966636,0.0,0.0,0.12309149097933272,0.0,0.4923659639173309,0.67700320038633,0.0,0.0,0.1846372364689991,0.0,0.06154574548966636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6102781976973534,0.061027819769735335,0.15256954942433834,0.21359736919407368,0.030513909884867668,0.21359736919407368,0.12205563953947067,0.0,0.030513909884867668,0.0,0.091541729654603,0.0,0.0,0.030513909884867668,0.0,0.366166918618412,0.091541729654603,0.030513909884867668,0.0,0.5797642878124857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061027819769735335,0.0,0.0,0.0,0.0
0.8957718580447785,0.1791543716089557,0.20154866806007518,0.044788592902238925,0.022394296451119462,0.11197148225559732,0.08957718580447785,0.0,0.022394296451119462,0.0,0.044788592902238925,0.0671828893533584,0.0,0.0,0.044788592902238925,0.15676007515783624,0.0671828893533584,0.11197148225559732,0.0,0.22394296451119464,0.022394296451119462,0.0,0.022394296451119462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6859943405700353,0.0,0.34299717028501764,0.17149858514250882,0.0,0.5144957554275265,0.0,0.0,0.0,0.0,0.17149858514250882,0.0,0.0,0.0,0.0,0.17149858514250882,0.17149858514250882,0.0,0.0,0.17149858514250882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5911975668985759,0.09853292781642932,0.29559878344928797,0.0,0.0,0.19706585563285864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926646390821466,0.4926646390821466,0.09853292781642932,0.0,0.09853292781642932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09853292781642932,0.0,0.0,0.0,0.0
0.5283319813188472,0.4490821841210201,0.21133279252753887,0.07924979719782707,0.0,0.42266558505507773,0.1320829953297118,0.0,0.052833198131884716,0.026416599065942358,0.0,0.0,0.026416599065942358,0.0,0.026416599065942358,0.3962489859891354,0.3169991887913083,0.052833198131884716,0.0,0.07924979719782707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026416599065942358,0.0,0.0,0.0,0.0
0.643519733231875,0.10237813937779829,0.1170035878603409,0.10237813937779829,0.029250896965085225,0.263258072685767,0.1316290363428835,0.0,0.029250896965085225,0.014625448482542613,0.014625448482542613,0.014625448482542613,0.0,0.014625448482542613,0.0,0.263258072685767,0.07312724241271307,0.6142688362667897,0.014625448482542613,0.07312724241271307,0.0,0.0,0.029250896965085225,0.0,0.0,0.0,0.0,0.0,0.0,0.014625448482542613,0.0,0.0,0.0,0.05850179393017045,0.0,0.0,0.0,0.0
0.52999894000318,0.0,0.52999894000318,0.211999576001272,0.0,0.0,0.105999788000636,0.0,0.31799936400190804,0.0,0.0,0.0,0.0,0.0,0.0,0.31799936400190804,0.211999576001272,0.31799936400190804,0.0,0.105999788000636,0.0,0.105999788000636,0.0,0.105999788000636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6708203932499369,0.47516444521870527,0.3633610463437158,0.0,0.0,0.0,0.02795084971874737,0.0,0.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.3913118960624632,0.05590169943749474,0.05590169943749474,0.0,0.13975424859373686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5694947974514994,0.0,0.0949157995752499,0.1898315991504998,0.1898315991504998,0.3796631983009996,0.4745789978762495,0.0949157995752499,0.0,0.0949157995752499,0.0,0.0,0.0,0.0,0.0,0.0949157995752499,0.0949157995752499,0.3796631983009996,0.0,0.1898315991504998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949157995752499,0.0,0.0,0.0,0.0
0.611775290321498,0.07647191129018725,0.22941573387056177,0.0,0.07647191129018725,0.07647191129018725,0.07647191129018725,0.0,0.07647191129018725,0.0,0.07647191129018725,0.0,0.0,0.07647191129018725,0.0,0.611775290321498,0.07647191129018725,0.305887645160749,0.07647191129018725,0.22941573387056177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4068381021724862,0.033903175181040524,0.16951587590520262,0.06780635036208105,0.0,0.3051285766293647,0.10170952554312156,0.0,0.0,0.0,0.033903175181040524,0.0,0.0,0.10170952554312156,0.0,0.5424508028966484,0.5085476277156078,0.2712254014483242,0.0,0.23732222626728364,0.0,0.0,0.0,0.0,0.0,0.033903175181040524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033903175181040524,0.0,0.0,0.0,0.0
0.49813548138671787,0.19925419255468715,0.24906774069335894,0.14944064441601537,0.0,0.3486948369707025,0.19925419255468715,0.0,0.04981354813867179,0.04981354813867179,0.0,0.0,0.0,0.09962709627734358,0.0,0.19925419255468715,0.5479490295253897,0.14944064441601537,0.0,0.29888128883203074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30499714066520933,0.30499714066520933,0.0,0.0,0.0,0.30499714066520933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15249857033260467,0.0,0.6099942813304187,0.457495710997814,0.15249857033260467,0.0,0.30499714066520933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5188745216627708,0.1853123291652753,0.40768712416360564,0.11118739749916517,0.03706246583305506,0.14824986333222023,0.3335621924974955,0.0,0.03706246583305506,0.0,0.03706246583305506,0.0,0.0,0.03706246583305506,0.0,0.5559369874958259,0.14824986333222023,0.1853123291652753,0.0,0.11118739749916517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03706246583305506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48038446141526137,0.32025630761017426,0.0,0.0,0.0,0.32025630761017426,0.32025630761017426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16012815380508713,0.6405126152203485,0.0,0.0,0.16012815380508713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.5263157894736842,0.47368421052631576,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.6842105263157895,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6311687442672026,0.0,0.0,0.0,0.0,0.7213357077339458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2705008904002297,0.09016696346674323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3493335058437492,0.2328890038958328,0.0582222509739582,0.0,0.0,0.2328890038958328,0.1164445019479164,0.0,0.0582222509739582,0.0,0.0,0.0,0.0,0.0582222509739582,0.0,0.7568892626614566,0.291111254869791,0.0,0.0,0.291111254869791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0582222509739582,0.0,0.0,0.0,0.0
0.42214125604933495,0.07675295564533363,0.3070118225813345,0.07675295564533363,0.0,0.5372706895173354,0.15350591129066726,0.0,0.038376477822666816,0.0,0.0,0.038376477822666816,0.0,0.07675295564533363,0.0,0.3453883004040013,0.2302588669360009,0.2686353447586677,0.0,0.38376477822666816,0.0,0.0,0.038376477822666816,0.0,0.0,0.038376477822666816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20739033894608505,0.0,0.0,0.0,0.10369516947304253,0.10369516947304253,0.20739033894608505,0.0,0.0,0.10369516947304253,0.0,0.0,0.0,0.0,0.0,0.10369516947304253,0.9332565252573828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5443310539518174,0.09072184232530289,0.0,0.0,0.045360921162651446,0.18144368465060579,0.18144368465060579,0.0,0.045360921162651446,0.0,0.09072184232530289,0.0,0.0,0.09072184232530289,0.045360921162651446,0.6804138174397717,0.2721655269759087,0.22680460581325723,0.0,0.09072184232530289,0.0,0.045360921162651446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09072184232530289,0.0,0.0,0.0,0.0
0.5721295676906231,0.1716388703071869,0.08581943515359346,0.11442591353812462,0.028606478384531155,0.371884218998905,0.14303239192265577,0.0,0.08581943515359346,0.028606478384531155,0.028606478384531155,0.028606478384531155,0.0,0.0,0.0,0.08581943515359346,0.6293425244596854,0.1716388703071869,0.0,0.14303239192265577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20412414523193154,0.0,0.4082482904638631,0.0,0.0,0.20412414523193154,0.4082482904638631,0.0,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638631,0.4082482904638631,0.20412414523193154,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8486684247915055,0.1543033499620919,0.42433421239575275,0.1543033499620919,0.0,0.07715167498104596,0.19287918745261487,0.0,0.0,0.0,0.0,0.0,0.0,0.03857583749052298,0.0,0.0,0.03857583749052298,0.0,0.0,0.07715167498104596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7559289460184544,0.0,0.0,0.0,0.0,0.3779644730092272,0.0,0.0,0.3779644730092272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779644730092272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4120816918460671,0.3434014098717226,0.13736056394868904,0.0,0.0,0.4120816918460671,0.06868028197434452,0.0,0.06868028197434452,0.0,0.0,0.0,0.0,0.13736056394868904,0.0,0.27472112789737807,0.3434014098717226,0.0,0.0,0.5494422557947561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4472135954999579,0.4472135954999579,0.0,0.0,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.0,0.0,0.0,0.0
0.7717436331412897,0.17149858514250882,0.25724787771376323,0.17149858514250882,0.0,0.08574929257125441,0.25724787771376323,0.0,0.17149858514250882,0.0,0.0,0.0,0.0,0.0,0.0,0.17149858514250882,0.17149858514250882,0.0,0.0,0.34299717028501764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4082482904638631,0.4082482904638631,0.4082482904638631,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638631,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7580469914866148,0.21320071635561041,0.45009040119517757,0.21320071635561041,0.047377936967913425,0.07106690545187014,0.047377936967913425,0.0,0.0,0.0,0.023688968483956713,0.0,0.0,0.0,0.0,0.26057865332352387,0.11844484241978356,0.047377936967913425,0.023688968483956713,0.1895117478716537,0.0,0.0,0.0,0.023688968483956713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023688968483956713,0.0,0.0,0.0,0.0
0.28720154082267124,0.12764512925452057,0.12764512925452057,0.0,0.03191128231363014,0.6382256462726028,0.22337897619541097,0.0,0.09573384694089042,0.0,0.0,0.0,0.0,0.06382256462726028,0.0,0.25529025850904113,0.5105805170180823,0.25529025850904113,0.0,0.12764512925452057,0.0,0.0,0.03191128231363014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382256462726028,0.03191128231363014,0.0,0.0
0.20851441405707477,0.20851441405707477,0.12510864843424485,0.0,0.0,0.5838403593598094,0.1668115312456598,0.0,0.04170288281141495,0.0,0.0,0.0,0.0,0.04170288281141495,0.0,0.3336230624913196,0.5004345937369794,0.0,0.0,0.37532594530273455,0.0,0.0834057656228299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12510864843424485,0.0,0.0,0.0,0.0
0.7171371656006361,0.0,0.23904572186687872,0.23904572186687872,0.0,0.11952286093343936,0.0,0.0,0.23904572186687872,0.0,0.0,0.0,0.0,0.0,0.0,0.47809144373375745,0.11952286093343936,0.23904572186687872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6334426304906183,0.26082931843731344,0.18630665602665245,0.5775506336826226,0.0,0.018630665602665245,0.07452266241066098,0.0,0.018630665602665245,0.0,0.0,0.018630665602665245,0.0,0.018630665602665245,0.0,0.31672131524530917,0.03726133120533049,0.05589199680799573,0.0,0.22356798723198293,0.0,0.0,0.0,0.018630665602665245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018630665602665245,0.0,0.0,0.0,0.0
0.7071067811865476,0.47140452079103173,0.23570226039551587,0.47140452079103173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30151134457776363,0.9045340337332909,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4500351603704096,0.1687631851389036,0.0562543950463012,0.0,0.0562543950463012,0.4500351603704096,0.3375263702778072,0.0,0.1687631851389036,0.0562543950463012,0.0,0.0562543950463012,0.0,0.0,0.0,0.1687631851389036,0.562543950463012,0.1125087900926024,0.0,0.2250175801852048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562543950463012,0.0,0.0,0.0,0.0
0.27407548393101266,0.47963209687927216,0.34259435491376583,0.06851887098275317,0.0,0.47963209687927216,0.06851887098275317,0.0,0.06851887098275317,0.0,0.0,0.0,0.0,0.0,0.0,0.411113225896519,0.34259435491376583,0.06851887098275317,0.0,0.2055566129482595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8159348357075125,0.0370879470776142,0.22252768246568522,0.0741758941552284,0.0,0.22252768246568522,0.1483517883104568,0.0,0.0370879470776142,0.0,0.0370879470776142,0.0,0.0,0.0741758941552284,0.0,0.40796741785375623,0.0741758941552284,0.11126384123284261,0.0,0.11126384123284261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370879470776142,0.0,0.0,0.0,0.0
0.14586499149789456,0.14586499149789456,0.2917299829957891,0.0,0.0,0.0,0.4375949744936837,0.0,0.0,0.0,0.0,0.0,0.0,0.2917299829957891,0.0,0.4375949744936837,0.5834599659915782,0.14586499149789456,0.0,0.14586499149789456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14586499149789456,0.0,0.0,0.0,0.0
0.48038446141526137,0.0,0.16012815380508713,0.0,0.0,0.6405126152203485,0.16012815380508713,0.0,0.0,0.16012815380508713,0.0,0.0,0.0,0.0,0.0,0.16012815380508713,0.16012815380508713,0.0,0.0,0.48038446141526137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5695403406398206,0.04381079543383235,0.13143238630149706,0.04381079543383235,0.0,0.613351136073653,0.3066755680368265,0.0,0.04381079543383235,0.0,0.0,0.0,0.0,0.04381079543383235,0.0,0.3066755680368265,0.04381079543383235,0.0876215908676647,0.0,0.2628647726029941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876215908676647,0.0,0.0,0.0,0.0
0.7213357077339458,0.2705008904002297,0.4508348173337161,0.2705008904002297,0.09016696346674323,0.18033392693348646,0.09016696346674323,0.0,0.18033392693348646,0.0,0.0,0.09016696346674323,0.0,0.0,0.0,0.09016696346674323,0.0,0.0,0.0,0.18033392693348646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5773502691896257,0.0,0.0,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.3849001794597505,0.0,0.5773502691896257,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
